,height,width,sxx,sxy,syy,sdrop,mud,dc,label
141,0.079377,1.536997,-81.31939599999998,27.065131,-70.399186,0.352301,0.383905,0.402519,0.0
142,0.012244,1.22456,-73.10588,25.094258,-69.789613,0.341399,0.254883,0.432826,0.0
143,0.131752,1.323171,-136.596638,41.628021,-120.342234,0.324656,0.301397,0.288296,1.0
144,0.07338999999999998,1.692915,-50.840829,25.908211,-42.067018,0.590747,0.208387,0.273497,0.0
145,0.06567,1.614734,-66.138912,30.871574,-54.314212,0.546149,0.236045,0.40301,0.0
146,0.122687,1.2549610000000002,-20.721694,13.118115,-21.148295,0.594434,0.201486,0.400991,0.0
147,0.101677,1.909964,-146.731748,43.392172,-141.068752,0.267767,0.330402,0.411282,1.0
148,0.006133,1.548251,-33.835895,21.608869,-43.462498,0.470837,0.301476,0.436757,0.0
149,0.078396,1.18506,-59.281471,32.477367,-55.600621,0.574862,0.203657,0.41798,0.0
150,0.037146,1.107368,-139.405977,31.842732,-111.536416,0.248732,0.51744,0.470559,1.0
151,0.04427,1.986366,-48.584855,20.483574,-43.817333,0.45924,0.311453,0.363867,0.0
152,0.118215,1.908188,-68.863976,23.579116,-55.426292,0.396458,0.283821,0.392795,0.0
153,0.068446,1.675411,-135.479573,54.418683,-111.880253,0.47613,0.259618,0.389349,0.0
154,0.139704,1.480886,-66.986122,32.957561,-80.631872,0.390297,0.4038,0.41783,0.0
155,0.133836,1.615103,-47.499828,31.582776,-62.715298,0.489153,0.289924,0.34329,0.0
156,0.102814,1.08157,-91.710507,23.508809,-98.937176,0.230531,0.235662,0.430035,0.0
157,0.000205,1.763047,-67.420759,36.799704,-67.147455,0.52571,0.242496,0.410091,0.0
158,0.08348999999999998,1.637598,-78.61121,36.039292,-69.237008,0.505551,0.293696,0.403,0.0
159,0.033558,1.555984,-67.640079,35.680772,-61.995408,0.557423,0.231085,0.376835,0.0
160,0.08813999999999998,1.620469,-9.220441,5.578614,-12.061715,0.455151,0.332765,0.359289,0.0
161,0.03528,1.294605,-43.425381,32.897449,-55.467593,0.570853,0.206326,0.46479,0.0
162,0.039009,1.157918,-71.043848,39.368606,-75.26103399999998,0.481557,0.286628,0.455853,1.0
163,0.092164,1.27374,-99.342098,42.849498,-81.121451,0.502127,0.277987,0.462516,0.0
164,0.096962,1.324834,-120.344968,56.463537,-101.811857,0.524854,0.254975,0.414538,0.0
165,0.056214,1.696155,-125.567952,29.199921,-112.328127,0.209336,0.447194,0.414775,1.0
166,0.011222,2.033958,-67.216024,23.374111,-79.256471,0.277482,0.239758,0.413452,0.0
167,0.125651,1.762653,-23.26386,9.940319,-18.662654,0.498395,0.249443,0.465123,0.0
168,0.053235,1.467542,-106.496908,20.162102,-93.096198,0.202638,0.363508,0.405912,0.0
169,0.090434,1.218069,-12.830307,7.031933,-15.391962,0.430288,0.2429,0.374875,0.0
170,0.124062,1.30924,-149.821831,76.319674,-150.615079,0.462921,0.296953,0.514184,1.0
171,0.087532,1.861685,-96.614996,31.984205,-83.451346,0.343448,0.273108,0.409015,1.0
172,0.176018,1.800403,-67.803366,30.631617,-79.715821,0.335302,0.355715,0.362345,1.0
173,0.046001,1.317218,-100.003404,66.359966,-119.80934,0.524791,0.220316,0.381796,1.0
174,0.026328,1.48133,-76.19663,38.719845,-70.80754,0.525629,0.21718,0.337756,0.0
175,0.074891,1.777933,-81.69644599999998,28.996927,-78.012955,0.317934,0.435546,0.373876,1.0
176,0.042233,1.839372,-58.314762,28.245676,-46.653522,0.593718,0.206192,0.472519,0.0
177,0.010208,1.60897,-146.257526,34.22062,-135.918362,0.237876,0.360476,0.377622,1.0
178,0.043269,1.157922,-132.042196,80.80903499999998,-134.104899,0.580992,0.203971,0.352889,0.0
179,0.073827,1.632181,-18.040094,10.293598,-18.707505,0.526413,0.247606,0.465081,0.0
180,0.054457,1.232605,-125.763949,63.014265,-142.830493,0.435315,0.204601,0.412396,0.0
181,0.093848,1.475568,-75.12811399999998,30.017074,-78.46500899999998,0.374482,0.347907,0.427605,0.0
182,0.042765,1.687386,-88.47131199999998,42.927522,-104.465294,0.388649,0.322521,0.416036,1.0
183,0.031652,1.135417,-90.731254,44.616982,-74.130419,0.576602,0.201873,0.334435,0.0
184,0.029382,1.740223,-52.884106,12.777081,-49.265417,0.208248,0.533267,0.506195,1.0
185,0.087314,1.289829,-27.58251,9.573039,-23.702599,0.364403,0.363311,0.38703,0.0
186,0.00014899999999999996,1.747198,-65.035208,26.987122,-54.840124,0.44928,0.333318,0.466594,1.0
187,0.047977,1.197256,-83.960718,36.999607,-88.70788299999998,0.399818,0.255425,0.425327,0.0
188,0.020959,1.655236,-123.60381,61.383958,-100.259026,0.599812,0.200052,0.377374,0.0
189,0.006249,1.401653,-84.076212,42.874233,-79.032258,0.518304,0.206985,0.290703,0.0
190,0.13289100000000004,1.558355,-57.796253,16.928723999999995,-61.557394,0.236754,0.302179,0.50031,0.0
191,0.137566,1.717581,-101.270738,36.949604,-99.580767,0.333296,0.282674,0.443311,1.0
192,0.027286,1.9152,-72.684128,19.977516,-85.573681,0.211654,0.223196,0.439122,0.0
193,0.027835,1.241337,-83.07179499999998,26.379171,-98.302681,0.242175,0.211634,0.32308,1.0
194,0.049051,1.823976,-78.54651699999998,23.903374,-70.830254,0.314779,0.256007,0.468062,0.0
195,0.011734,1.14695,-9.812221,4.377586,-12.067736,0.339296,0.318014,0.420165,0.0
196,0.098173,1.971534,-104.290973,52.317355,-115.693828,0.406961,0.340981,0.391722,1.0
197,0.109929,1.658176,-42.644482,16.214217,-55.747167,0.265596,0.27127,0.406943,0.0
198,0.137038,1.471653,-97.784217,38.821133,-91.082878,0.380634,0.336082,0.381339,1.0
199,0.124248,1.27408,-62.30307,33.552043,-62.602739,0.512882,0.262249,0.413377,0.0
200,0.010195,1.138292,-63.025001,34.082753,-59.77433,0.549678,0.227845,0.362722,0.0
201,0.081054,1.450441,-48.298333,27.416399,-47.108604,0.568357,0.222018,0.460482,0.0
202,0.109019,1.429706,-79.671913,23.785273,-98.095781,0.200746,0.361804,0.380675,1.0
203,0.057098,1.187,-32.693274,13.687805,-40.982551,0.301529,0.313805,0.446194,0.0
204,0.008767,1.17329,-78.218164,34.160662,-86.275181,0.355807,0.416102,0.470733,1.0
205,0.051699,1.43719,-155.401448,78.924273,-156.680797,0.489931,0.212078,0.413961,0.0
206,0.158337,1.713533,-36.391431,15.638221,-41.651019,0.331157,0.378954,0.446708,0.0
207,0.067447,1.274154,-71.124032,34.584536,-69.594569,0.480085,0.273706,0.390424,0.0
208,0.040278,1.3487,-32.119125,12.295316,-37.544682,0.3204,0.329397,0.457999,0.0
209,0.005541,1.87237,-114.845023,28.568966,-118.820288,0.213316,0.329547,0.342061,1.0
210,0.09842600000000003,1.387868,-106.915758,44.457109,-115.541969,0.345337,0.282265,0.233045,1.0
211,0.003656,1.315443,-123.239098,55.016865,-100.596735,0.529567,0.224397,0.377627,0.0
212,0.034119,1.755452,-50.408138,14.263813,-48.323491,0.250794,0.528847,0.399959,0.0
213,0.120848,1.357191,-27.366528,5.83039,-25.351901,0.200696,0.479296,0.416153,0.0
214,0.010841000000000002,1.048388,-100.708058,55.618704,-127.375267,0.411674,0.267654,0.419356,1.0
215,0.035202,1.458455,-20.615864,5.519032,-20.005701,0.232444,0.41637,0.341204,0.0
216,0.058999,1.37435,-106.492644,47.996341,-127.628245,0.319668,0.424526,0.429516,1.0
217,0.08668399999999998,1.006406,-55.040788,32.176554,-67.63867,0.46399,0.219034,0.377826,0.0
218,0.101896,1.174184,-165.748783,75.18313299999998,-146.43232,0.478854,0.253196,0.362126,1.0
219,0.013876,1.97539,-73.576802,53.173433,-90.255583,0.566738,0.222968,0.393617,0.0
220,0.029133,1.903758,-115.875714,43.10035,-111.840888,0.35062,0.292781,0.366181,1.0
221,0.099629,1.436448,-83.741618,55.330975,-97.252671,0.558449,0.211968,0.377818,0.0
222,0.090133,1.422567,-66.411341,35.66156,-80.003828,0.425345,0.357505,0.485042,0.0
223,0.100562,1.023928,-99.971258,62.029685,-130.174513,0.44552,0.239295,0.409004,0.0
224,0.15074399999999996,1.827455,-33.11452,18.629066,-41.451331,0.443295,0.243173,0.389482,0.0
225,0.055898,1.693633,-61.219707,27.624149,-58.060913,0.450769,0.277094,0.321784,0.0
226,0.122764,1.273735,-102.355736,59.500309,-111.023682,0.509973,0.209695,0.385631,0.0
227,0.071072,1.355394,-121.392603,53.090455,-109.804921,0.468255,0.300856,0.491448,0.0
228,0.072538,1.002333,-71.599874,36.216182,-81.741629,0.397719,0.344968,0.444026,1.0
229,0.089684,1.466532,-26.121406,16.976787,-30.303969,0.538389,0.215166,0.372608,0.0
230,0.096402,1.873724,-93.784432,33.837254,-96.668612,0.330214,0.229782,0.364185,0.0
231,0.093037,1.516545,-37.921647,16.17285,-32.961976,0.484698,0.250849,0.387659,0.0
232,0.108989,1.770928,-33.508909,18.071445,-44.08306,0.376921,0.309591,0.416928,0.0
233,0.084442,1.111581,-118.98483100000003,40.18656,-132.848679,0.268719,0.275866,0.401818,1.0
234,0.081405,1.279817,-101.344152,35.222285,-92.928676,0.350846,0.447583,0.418634,1.0
235,0.075156,1.53163,-68.519624,34.884138,-62.525876,0.535227,0.235088,0.44396,0.0
236,0.154871,1.850202,-70.220046,26.918967,-79.08882699999998,0.329867,0.220954,0.355096,0.0
237,0.111236,1.440351,-123.285257,41.272121,-122.334668,0.312086,0.312817,0.447507,1.0
238,0.072023,1.279343,-66.819439,27.254625,-82.944012,0.312105,0.296168,0.333667,0.0
239,0.156234,1.678861,-61.69695,23.833881,-80.455872,0.263437,0.326019,0.396051,0.0
240,0.029901,1.683964,-11.874046,4.060457,-11.672988,0.321755,0.317309,0.410923,0.0
241,0.05129,1.643649,-75.529763,37.794635,-81.817981,0.44971,0.248794,0.328505,0.0
242,0.060357,1.93809,-83.830833,23.213815,-70.673998,0.284424,0.466004,0.416854,1.0
243,0.025868,1.980824,-86.39302999999998,65.601544,-108.793474,0.591486,0.207587,0.389574,0.0
244,0.131604,1.573419,-74.58506599999998,50.682913,-93.035263,0.526563,0.206631,0.322391,0.0
245,0.104879,1.693992,-141.350337,52.960014,-142.954921,0.310208,0.464863,0.411946,1.0
246,0.063822,1.428005,-89.616967,32.359748,-76.22104299999998,0.403373,0.250816,0.362246,0.0
247,0.032153,1.388051,-87.486342,33.30801,-94.341512,0.315402,0.424433,0.435418,1.0
248,0.008795,1.631124,-106.85275,37.919475,-108.038398,0.315228,0.273025,0.379122,1.0
249,0.03519,1.886478,-69.414999,40.232015,-75.081096,0.504176,0.261405,0.406448,0.0
250,0.11384300000000003,1.491291,-113.281422,79.720219,-130.919653,0.586338,0.203587,0.269951,0.0
251,0.176005,1.870915,-127.695849,33.643508,-108.497811,0.302293,0.249923,0.316582,0.0
252,0.056931,1.846011,-42.225853,11.427001,-50.907371,0.202234,0.215671,0.337148,0.0
253,0.093119,1.049605,-73.12454499999998,28.619223,-79.791814,0.309739,0.480048,0.490796,1.0
254,0.080496,1.755609,-167.939231,72.33397,-142.936648,0.500044,0.261457,0.379276,0.0
255,0.022237,1.05878,-123.40928,49.147764,-119.587535,0.350821,0.437288,0.42018,1.0
256,0.08257,1.455509,-149.018087,63.212426,-144.262005,0.405938,0.375736,0.390653,1.0
257,0.057267,1.167361,-172.015829,41.016462,-140.243345,0.258786,0.290445,0.464392,1.0
258,0.11550800000000003,1.490407,-30.843802,10.180688000000002,-27.996148,0.32997,0.282585,0.398265,0.0
259,0.068049,1.981011,-148.275594,42.886226,-122.660347,0.299546,0.363468,0.38835,1.0
260,0.033214,1.27492,-148.665729,72.03338,-156.85022699999996,0.420821,0.28956,0.373991,1.0
261,0.093162,1.607096,-112.801999,43.63636,-120.428738,0.321708,0.371619,0.451229,1.0
262,0.021763,1.705721,-149.055479,47.186234,-137.239509,0.322098,0.424046,0.363975,1.0
263,0.074732,1.262602,-113.849302,75.366231,-131.024707,0.542301,0.227601,0.394379,1.0
264,0.028179,1.088479,-35.041793,15.814115,-34.696478,0.398816,0.394261,0.418511,0.0
265,0.02058,1.718934,-84.816664,47.808306,-105.149223,0.41374,0.32647,0.367082,1.0
266,0.070011,1.710126,-115.706884,33.759611,-109.171009,0.25806,0.489419,0.352435,1.0
267,0.048806,1.0259760000000002,-22.597946,8.15707,-18.701691,0.411244,0.253001,0.339724,0.0
268,0.08150699999999998,1.162076,-73.010798,47.007222,-86.71794699999998,0.50734,0.272119,0.438188,0.0
269,0.07927199999999998,1.463608,-89.17014299999998,48.754564,-97.019494,0.463939,0.282105,0.395481,1.0
270,0.084326,1.973099,-180.55678,63.105198,-154.52765199999996,0.378036,0.366462,0.422104,1.0
271,0.022451,1.391867,-76.48245,34.412526,-72.231454,0.465103,0.303877,0.355606,0.0
272,0.17611099999999996,1.952939,-146.024202,41.896469,-123.218436,0.315037,0.221692,0.344172,1.0
273,0.16542,1.800474,-9.174149,3.43724,-10.378948,0.3134,0.349603,0.376193,0.0
274,0.067755,1.245572,-64.573105,26.11822,-57.33844,0.44939,0.304783,0.412404,0.0
275,0.010514,1.291163,-88.09899,49.267016,-113.465348,0.423808,0.276852,0.385571,0.0
276,0.036103,1.527364,-67.840961,22.473303,-61.092598,0.33097,0.445057,0.360992,1.0
277,0.06342,1.080306,-23.456384,16.445056,-28.293627,0.568674,0.216087,0.318688,0.0
278,0.094779,1.291511,-65.598647,42.113903,-81.869543,0.470645,0.317602,0.421693,1.0
279,0.062294,1.337459,-53.295409,20.156165,-66.597171,0.26309,0.285856,0.414084,1.0
280,0.133046,1.70449,-96.403451,49.19673,-92.323575,0.508964,0.268579,0.315356,0.0
281,0.129522,1.694835,-33.033366,16.442513,-32.484932,0.485768,0.301187,0.390533,0.0
282,0.02147,1.746131,-56.635361,37.435998,-71.248859,0.493176,0.273345,0.377722,0.0
283,0.008331,1.0797040000000002,-165.434304,75.347142,-149.091192,0.496171,0.245487,0.39739,0.0
284,0.033558,1.39415,-103.13507,52.765999,-120.014205,0.392647,0.319765,0.36636,1.0
285,0.028222,1.562362,-120.393287,54.863584,-107.43646,0.494534,0.282986,0.374371,0.0
286,0.033152,1.529259,-122.185104,63.053222,-114.351594,0.522561,0.24633,0.410821,1.0
287,0.078211,1.006438,-66.37408600000002,13.709424,-58.677776,0.224554,0.430707,0.47829,0.0
288,0.019816,1.733552,-120.073407,44.288213,-129.038595,0.33045,0.432543,0.369199,1.0
289,0.086234,1.215565,-20.56996,4.425845,-16.649322,0.223008,0.521408,0.436207,0.0
290,0.09745500000000003,1.747492,-95.272294,62.348295,-104.16186200000001,0.575223,0.205406,0.359624,0.0
291,0.095311,1.7437,-43.932623,10.367887,-38.355059,0.239508,0.229008,0.434065,0.0
292,0.104215,1.045672,-62.07342,18.353671,-51.901929,0.321452,0.29304,0.42168,0.0
293,0.002417,1.857851,-91.797047,33.092807,-84.95150599999998,0.360565,0.32764,0.427019,1.0
294,0.163023,1.724577,-76.33142499999998,55.925499,-98.48109,0.538678,0.238741,0.368477,0.0
295,0.052698,1.135417,-116.06039500000003,26.200463,-111.03143,0.210748,0.345189,0.360486,1.0
296,0.127175,1.449519,-69.69161800000002,28.778446,-78.743965,0.304437,0.456648,0.398742,1.0
297,0.041304,1.0980200000000002,-24.135762,10.920121000000002,-28.394791,0.328773,0.373647,0.328298,0.0
298,0.030199,1.747432,-50.682019,35.040151,-62.310302,0.55357,0.215387,0.452504,0.0
299,0.08326899999999998,1.74961,-38.316859,18.281412,-47.474115,0.376247,0.36491,0.34548,0.0
300,0.136748,1.475127,-55.790034,27.519691,-48.280609,0.551653,0.236952,0.420222,0.0
301,0.009308,1.554179,-72.897402,37.04413,-79.735212,0.430337,0.264265,0.401052,1.0
302,0.040893,1.245106,-162.64984,38.118605,-130.62319,0.274138,0.401706,0.437508,1.0
303,0.056086,1.521292,-119.136099,61.251012,-135.273313,0.413048,0.278315,0.504147,1.0
304,0.045188,1.67226,-80.26812599999998,21.475121,-64.737185,0.303087,0.471231,0.372588,0.0
305,0.09901,1.415479,-29.113259,14.165507,-31.289824,0.407529,0.369193,0.455333,0.0
306,0.045068,1.095856,-46.709534,15.860999,-51.070655,0.300305,0.208032,0.404992,0.0
307,0.01529,1.6104,-74.135506,25.445334,-67.158976,0.368367,0.224887,0.371834,0.0
308,0.028116,1.276301,-116.391773,35.958005,-95.84129,0.366945,0.322435,0.400713,0.0
309,0.037706,1.210641,-189.822495,86.507506,-153.387058,0.541746,0.248174,0.359133,1.0
310,0.089546,1.658266,-85.45910399999998,39.843757,-81.01197399999998,0.450172,0.28106,0.356851,1.0
311,0.103638,1.168517,-114.933107,52.998707,-147.359011,0.330682,0.228757,0.420757,1.0
312,0.108367,1.612895,-52.135457,15.680651,-65.561652,0.203147,0.245152,0.362447,0.0
313,0.08242399999999998,1.542275,-55.75712,40.332964,-67.242535,0.580201,0.214058,0.407973,0.0
314,0.011141,1.1998970000000002,-64.68468,23.045726,-72.32566699999998,0.273937,0.338029,0.425385,1.0
315,0.121384,1.831,-92.234526,34.574544,-103.49112,0.290756,0.463563,0.353444,1.0
316,0.117638,1.192341,-66.377351,39.553994,-75.366951,0.497349,0.286137,0.446163,0.0
317,0.100362,1.30289,-102.674518,56.621673,-93.201518,0.587598,0.208777,0.41807,0.0
318,0.104825,1.946077,-162.121692,70.164061,-135.102314,0.505769,0.231032,0.330622,0.0
319,0.079761,1.1998,-53.204979,14.859877,-64.444414,0.203295,0.387915,0.432316,0.0
320,0.064308,1.358583,-72.21505,48.852258,-93.292981,0.483448,0.291397,0.367896,1.0
321,0.128211,1.620121,-138.149228,54.387947,-137.865255,0.369958,0.2322,0.355355,1.0
322,0.05687,1.075383,-145.87628,45.512138,-148.612379,0.263131,0.508446,0.364076,1.0
323,0.093649,1.468432,-27.71766,20.477237,-36.019202,0.552618,0.238205,0.477489,0.0
324,0.176763,1.854406,-77.265389,22.60708,-70.304027,0.300021,0.342543,0.345103,0.0
325,0.02406,1.172497,-119.705695,37.147771,-110.910054,0.30226,0.395637,0.391197,1.0
326,0.099959,1.13852,-18.615114,11.208384,-20.641971,0.522718,0.214972,0.348413,0.0
327,0.051491,1.492127,-125.122524,36.107264,-133.947582,0.251685,0.300433,0.403891,1.0
328,0.125817,1.705402,-155.405745,73.90126399999998,-155.618034,0.430392,0.333268,0.403699,1.0
329,0.073661,1.3648110000000002,-164.415746,72.74140599999998,-159.526415,0.422957,0.260889,0.443759,1.0
330,0.13174,1.725365,-173.101334,95.547154,-154.628075,0.597919,0.200137,0.390248,0.0
331,0.14616499999999996,1.511706,-84.001863,42.069499,-82.09284599999998,0.506346,0.200532,0.373289,0.0
332,0.012023,1.163745,-84.943273,36.728511,-107.821958,0.301457,0.355741,0.40608,1.0
333,0.13739,1.865127,-44.232574,30.64422,-58.76813,0.483493,0.299081,0.406525,0.0
334,0.07459599999999998,1.691587,-115.835309,43.325532,-116.505455,0.328763,0.354604,0.309684,1.0
335,0.06115,1.017962,-50.792329,28.523111,-64.132995,0.41159,0.264088,0.466146,0.0
336,0.075496,1.967042,-24.669791,19.378487,-32.615884,0.569663,0.207436,0.425477,0.0
337,0.034901,1.091385,-8.065657,5.289178,-10.011991,0.518913,0.239466,0.406594,0.0
338,0.003257,1.786366,-75.53187599999998,32.197073,-85.676241,0.356548,0.215034,0.427087,0.0
339,0.148757,1.49679,-130.969006,47.1715,-151.627786,0.276821,0.516022,0.352629,1.0
340,0.019475,2.008635,-106.6487,27.818327,-130.502555,0.200828,0.325653,0.363317,0.0
341,0.147478,1.497429,-154.859761,86.970404,-148.666374,0.565306,0.201964,0.416385,0.0
342,0.128589,1.893245,-164.851415,36.838632,-137.697261,0.25468,0.417806,0.41398,1.0
343,0.076578,1.939567,-14.611686,5.389248,-13.313826,0.377776,0.279595,0.400481,0.0
344,0.121935,1.463738,-66.282073,50.797704,-84.222294,0.598316,0.201615,0.418127,0.0
345,0.070941,1.3149050000000002,-117.901595,52.010163,-103.200841,0.478036,0.208734,0.348586,0.0
346,0.130619,1.3312020000000002,-37.499109,8.916201,-35.373829,0.229617,0.362359,0.435574,0.0
347,0.111968,1.414635,-60.947872,27.607353,-50.929906,0.527075,0.212751,0.36126,0.0
348,0.022912,1.958976,-12.151471,3.913732,-11.23115,0.317331,0.435807,0.419896,0.0
349,0.15043899999999996,1.767525,-49.103644,16.571214999999995,-43.98622,0.368552,0.210755,0.416041,0.0
350,0.096717,1.491404,-89.744433,46.282782,-77.082181,0.573004,0.222135,0.434252,0.0
351,0.089698,1.383754,-67.779775,21.538553,-66.45308900000002,0.272168,0.442843,0.463106,1.0
352,0.027476,1.37524,-118.80224500000003,38.352811,-103.062735,0.361718,0.395688,0.419974,0.0
353,0.092698,1.402982,-102.823511,26.004672,-83.058307,0.284978,0.202029,0.408162,1.0
354,0.025859,1.899175,-72.827909,49.253563,-96.173743,0.484848,0.229504,0.349533,1.0
355,0.05895,1.08139,-126.787158,59.884624,-102.510465,0.569007,0.20304,0.424115,0.0
356,0.030295,1.150682,-106.43730900000001,53.329547,-89.866838,0.564358,0.231558,0.353076,1.0
357,0.08335299999999998,1.26595,-83.674806,46.461029,-94.734749,0.467252,0.24611,0.380277,0.0
358,0.035215,1.331984,-59.277945,19.050192,-60.886732,0.288664,0.499417,0.336443,0.0
359,0.033621,1.882408,-44.798214,27.398149,-47.15603,0.555096,0.201018,0.38913,0.0
360,0.112335,1.835454,-80.202087,41.084258,-90.671637,0.446798,0.220923,0.428619,0.0
361,0.08163199999999998,1.724565,-146.548723,45.486337,-128.970433,0.335419,0.358311,0.394981,1.0
362,0.120454,1.582365,-41.464484,21.118453,-50.246663,0.381973,0.274034,0.283043,0.0
363,0.09353,1.03165,-35.593634,14.084285,-41.3731,0.301242,0.396425,0.507886,0.0
364,0.177414,1.961099,-86.978255,56.827238,-97.956293,0.572445,0.210897,0.486252,0.0
365,0.08527,1.402942,-68.717295,38.345743,-66.375063,0.551652,0.240568,0.411676,0.0
366,0.020618,1.233636,-88.73394299999998,45.185295,-90.097305,0.494706,0.211523,0.506459,0.0
367,0.002125,1.943941,-42.991389,9.615778,-35.475334,0.251119,0.204898,0.408202,0.0
368,0.10625200000000001,1.900473,-181.251459,35.864139,-154.007982,0.208919,0.545168,0.461761,1.0
369,0.07508099999999998,1.707861,-66.707755,29.581573,-54.841129,0.515447,0.267633,0.372487,0.0
370,0.10183900000000001,1.18775,-14.609379,5.625976,-13.953265,0.369604,0.319913,0.362532,0.0
371,0.050087,1.2955930000000002,-142.036142,71.477163,-117.37236600000003,0.595904,0.203764,0.392926,0.0
372,0.050817,1.4066010000000002,-8.601255,2.388038,-10.527421,0.20566,0.270636,0.421277,0.0
373,0.174519,1.777969,-23.929318,5.700486,-19.640429,0.269922,0.303988,0.371236,0.0
374,0.026404,1.511174,-64.071051,21.360192,-54.088916,0.379147,0.210449,0.431728,0.0
375,0.102875,1.591226,-105.426461,68.331473,-129.015716,0.507606,0.217281,0.401363,0.0
376,0.07853599999999998,1.21374,-21.548173,6.293724,-23.007948,0.219519,0.383644,0.426408,0.0
377,0.05508,1.298564,-86.933486,39.601749,-82.020323,0.453379,0.259689,0.442743,0.0
378,0.179511,1.9701,-70.263006,34.157983,-84.728538,0.389865,0.368034,0.405705,0.0
379,0.117356,1.661357,-79.97979499999998,28.020545,-65.282066,0.39661,0.313963,0.439965,0.0
380,0.098088,1.23418,-15.086912,6.114262,-16.851516,0.329365,0.251949,0.34644,0.0
381,0.09409,1.959317,-120.180558,51.474957,-127.294194,0.383598,0.207548,0.426875,0.0
382,0.070641,1.203849,-48.226522,35.311102,-60.893874,0.551631,0.220654,0.319864,0.0
383,0.10251,1.198243,-28.28916,10.842315,-33.183212,0.316078,0.355229,0.364158,0.0
384,0.019843,1.938261,-75.444733,20.113639,-79.259962,0.232602,0.213416,0.409551,0.0
385,0.093166,1.751517,-114.326841,62.360217,-146.977912,0.381865,0.343892,0.409315,1.0
386,0.051733,1.954083,-53.881397,20.194357,-69.250689,0.282867,0.402901,0.379343,0.0
387,0.069526,1.953386,-59.739791,12.121904,-51.184115,0.217381,0.477307,0.381203,0.0
388,0.124256,1.806715,-102.783824,65.291087,-111.034434,0.582152,0.213623,0.370388,0.0
389,0.102383,1.620571,-143.650138,37.671826,-115.25106,0.290784,0.369047,0.431454,1.0
390,0.022874,1.232714,-76.23787,34.482099,-73.792567,0.414758,0.36291,0.37661,1.0
391,0.043148,1.551382,-30.908859,16.373407,-29.362865,0.530335,0.268327,0.372333,0.0
392,0.116155,1.555487,-190.370799,39.202927,-158.69922299999996,0.202685,0.387605,0.420692,1.0
393,0.054049,1.130344,-128.248729,36.425467,-107.65687,0.283309,0.39782,0.361633,1.0
394,0.060802,1.403913,-89.922131,24.920377,-108.342026,0.214134,0.202771,0.379429,0.0
395,0.03035,1.989263,-75.881831,25.29681,-62.201357,0.384031,0.214695,0.341804,0.0
396,3e-06,1.199961,-68.027791,21.064067,-77.44197099999998,0.253618,0.453346,0.374334,0.0
397,0.093253,1.186262,-40.842325,13.190008,-41.955705,0.268503,0.516649,0.334698,0.0
398,0.061507,1.357726,-182.162314,85.47094599999998,-146.600413,0.565419,0.200215,0.421661,0.0
399,0.075077,1.621351,-15.308831,4.321618,-15.055011,0.260288,0.335088,0.365972,0.0
400,0.007144,1.293074,-106.998267,53.532521,-126.494552,0.410929,0.349943,0.402836,0.0
401,0.07805099999999998,1.582037,-161.494262,41.362489,-148.40260699999996,0.225188,0.369355,0.358553,1.0
402,0.09725,1.913788,-18.347493,6.314606,-15.200307,0.390933,0.309887,0.407019,0.0
403,0.033341,1.629788,-71.086199,18.912282,-58.045756,0.288018,0.359814,0.34362,0.0
404,0.060749,1.234718,-14.114237,7.705688,-15.55861,0.479588,0.282811,0.395957,0.0
405,0.070065,1.880146,-44.081861,14.829182,-50.083253,0.266743,0.371644,0.431928,0.0
406,0.084179,1.35865,-27.760103,9.538575,-26.964295,0.341019,0.350105,0.395398,0.0
407,0.081788,1.64794,-183.297183,75.420456,-146.783704,0.501758,0.220558,0.354436,0.0
408,0.146724,1.82203,-120.873971,64.692628,-112.536832,0.563335,0.223683,0.411695,0.0
409,0.060147,1.939613,-114.888393,64.652492,-139.51771,0.445899,0.245984,0.440307,0.0
410,0.124121,1.978741,-109.961866,26.887566,-89.191119,0.262609,0.480137,0.460932,1.0
411,0.022985,1.445927,-12.983323,4.664926,-14.089539,0.303161,0.37154,0.404078,0.0
412,0.102168,1.39902,-79.38217199999998,33.646507,-79.094807,0.393673,0.231109,0.440709,0.0
413,0.017457,1.697032,-59.541094,16.627476,-53.441355,0.254977,0.51626,0.367978,1.0
414,0.021712,1.592932,-63.078007,24.684437,-62.028072,0.332476,0.460991,0.372762,1.0
415,0.080361,1.061071,-143.829493,45.719298,-123.358114,0.349612,0.205705,0.356944,1.0
416,0.141685,1.973182,-11.698046,7.992755,-14.752324,0.511966,0.214457,0.424144,0.0
417,0.153822,1.808896,-131.35952900000004,38.470806,-109.874232,0.316793,0.454355,0.524587,1.0
418,0.107385,1.118422,-126.349672,55.240785,-117.51736,0.450478,0.214909,0.38794,0.0
419,0.082692,1.098247,-131.024737,50.690278,-147.015746,0.330015,0.316265,0.422651,0.0
420,0.071505,1.129639,-78.845717,41.328067,-70.074402,0.573875,0.225783,0.405422,0.0
421,0.101739,1.106881,-73.12296399999998,27.174425,-62.746738,0.403827,0.205599,0.36483,0.0
422,0.135041,1.613403,-119.253755,60.721046,-108.569027,0.548033,0.221108,0.435347,0.0
423,0.062074,1.20424,-113.15123500000001,39.858732,-110.240657,0.337551,0.248769,0.409596,1.0
424,0.011343,1.0711830000000002,-64.869134,30.781829,-69.837111,0.428212,0.300735,0.44762,0.0
